unix_ms,frame,current_fps,smoothed_fps,dt
1748119834572,1007,72,72,0.01375193
1748119834586,1008,70,71,0.01419709
1748119834600,1009,72,71,0.01379531
1748119834613,1010,69,71,0.01447755
1748119834627,1011,75,72,0.01324745
1748119834642,1012,72,72,0.01378417
1748119834655,1013,67,71,0.01487438
1748119834669,1014,75,72,0.01329797
1748119834683,1015,73,72,0.01366922
1748119834697,1016,72,72,0.0138499
1748119834711,1017,69,71,0.01429412
1748119834725,1018,72,72,0.01369917
1748119834739,1019,70,71,0.01408703
1748119834753,1020,69,71,0.01440172
1748119834766,1021,74,71,0.01345391
1748119834781,1022,73,72,0.01364625
1748119834795,1023,70,71,0.01409995
1748119834809,1024,71,71,0.0139875
1748119834822,1025,70,71,0.01421526
1748119834836,1026,74,72,0.01349203
1748119834850,1027,71,72,0.0139388
1748119834864,1028,70,71,0.01409037
1748119834878,1029,72,71,0.01380917
1748119834892,1030,73,72,0.01366427
1748119834906,1031,70,71,0.01411474
1748119834920,1032,70,71,0.01415271
1748119834934,1033,73,71,0.01369766
1748119834947,1034,70,71,0.01426068
1748119834961,1035,75,72,0.01330427
1748119834976,1036,71,72,0.01401011
1748119834989,1037,70,71,0.01427495
1748119835003,1038,73,72,0.01365729
1748119835017,1039,71,71,0.01397177
1748119835031,1040,72,72,0.01378547
1748119835045,1041,71,71,0.0140424
1748119835059,1042,71,71,0.01394537
1748119835073,1043,71,71,0.01397511
1748119835087,1044,69,71,0.01435396
1748119835101,1045,74,72,0.0134461
1748119835115,1046,71,71,0.01405974
1748119835129,1047,72,71,0.01388573
1748119835142,1048,72,71,0.01385219
1748119835156,1049,72,71,0.01387016
1748119835170,1050,71,71,0.0139974
1748119835184,1051,70,71,0.01411469
1748119835198,1052,71,71,0.0139037
1748119835212,1053,72,71,0.0137512
1748119835226,1054,72,72,0.0137463
1748119835240,1055,70,71,0.0141186
1748119835254,1056,68,70,0.01466896
1748119835268,1057,75,72,0.01320703
1748119835282,1058,72,72,0.01371771
1748119835296,1059,70,71,0.01411808
1748119835310,1060,71,71,0.01396912
1748119835324,1061,71,71,0.01396182
1748119835338,1062,71,71,0.01390162
1748119835351,1063,70,71,0.01417672
1748119835365,1064,73,71,0.01363266
1748119835379,1065,71,71,0.01391557
1748119835393,1066,72,71,0.01388333
1748119835407,1067,71,71,0.01392224
1748119835421,1068,69,71,0.01430234
1748119835435,1069,74,72,0.01348094
1748119835449,1070,71,71,0.01404115
1748119835463,1071,69,71,0.01429136
1748119835476,1072,73,72,0.01353448
1748119835491,1073,73,72,0.01367875
1748119835505,1074,71,72,0.01403245
1748119835519,1075,69,71,0.01434698
1748119835532,1076,73,71,0.01365464
1748119835546,1077,73,72,0.01361662
1748119835560,1078,70,71,0.01409339
1748119835575,1079,71,71,0.01394688
1748119835588,1080,69,71,0.01442984
1748119835602,1081,74,72,0.01338531
1748119835616,1082,72,72,0.01371511
