unix_ms,frame,current_fps,smoothed_fps,dt
1748121553147,742,23,23,0.04253579
1748121553188,743,24,23,0.04164464
1748121553230,744,24,23,0.0413811
1748121553272,745,23,23,0.04226927
1748121553313,746,24,23,0.04119777
1748121553355,747,23,23,0.04175271
1748121553397,748,23,23,0.04210438
1748121553439,749,23,23,0.04179089
1748121553481,750,23,23,0.04166787
1748121553522,751,24,23,0.04151912
1748121553564,752,24,23,0.04157714
1748121553606,753,23,23,0.04182058
1748121553648,754,23,23,0.04210693
1748121553690,755,24,23,0.04152105
1748121553731,756,23,23,0.04275902
1748121553773,757,24,23,0.04091735
1748121553815,758,23,23,0.04180053
1748121553856,759,23,23,0.04172042
1748121553898,760,23,23,0.04187573
1748121553940,761,24,23,0.04150084
1748121553982,762,23,23,0.04192578
1748121554023,763,23,23,0.04176625
1748121554065,764,24,24,0.04120959
1748121554107,765,23,23,0.04209709
1748121554149,766,23,23,0.04178428
1748121554191,767,23,23,0.04193089
1748121554232,768,24,23,0.04154047
1748121554275,769,23,23,0.04305011
1748121554316,770,24,23,0.04082125
1748121554358,771,23,23,0.04191469
1748121554400,772,24,23,0.04162313
1748121554441,773,23,23,0.0424137
1748121554483,774,24,24,0.04063454
1748121554525,775,23,23,0.0421298
1748121554567,776,23,23,0.04166823
1748121554608,777,23,23,0.04251506
1748121554650,778,24,24,0.04089422
1748121554692,779,23,23,0.04235219
1748121554734,780,24,23,0.04138396
1748121554776,781,23,23,0.04267365
1748121554817,782,24,23,0.04133422
1748121554859,783,24,23,0.04154032
1748121554901,784,23,23,0.04189709
1748121554942,785,23,23,0.04204527
1748121554984,786,24,24,0.04099751
1748121555026,787,23,23,0.04263599
1748121555068,788,23,23,0.04181829
1748121555109,789,24,23,0.04146907
1748121555151,790,24,24,0.04108964
1748121555193,791,24,24,0.04156948
1748121555235,792,23,23,0.0427998
1748121555276,793,24,23,0.04151313
1748121555318,794,24,24,0.04115719
1748121555360,795,23,23,0.04226599
1748121555402,796,23,23,0.04179386
1748121555444,797,23,23,0.04190386
1748121555485,798,24,24,0.04101975
1748121555527,799,24,24,0.04165677
1748121555569,800,24,24,0.04164849
1748121555610,801,23,23,0.04211355
1748121555652,802,24,23,0.04161854
1748121555694,803,23,23,0.04192698
1748121555736,804,24,24,0.04124646
1748121555777,805,23,23,0.04260563
1748121555819,806,24,23,0.04153745
1748121555861,807,23,23,0.04196985
1748121555903,808,24,23,0.04135141
1748121555945,809,23,23,0.04205334
1748121555986,810,24,23,0.0416549
1748121556028,811,24,24,0.04126396
1748121556071,812,23,23,0.04188115
1748121556112,813,23,23,0.04266433
1748121556154,814,24,23,0.04102849
1748121556195,815,23,23,0.04213693
1748121556237,816,24,23,0.04129912
1748121556279,817,23,23,0.04188433
1748121556321,818,23,23,0.04184563
1748121556362,819,23,23,0.04177381
