unix_ms,frame,id,position_x,position_y,position_z,forward_x,forward_y,forward_z,rotation_x,rotation_y,rotation_z,target_x,target_y,target_z,confidence
1748035376848,53,Right,0.009470917,1.174449,0.008502334,-0.1170867,-0.2482187,0.9616019,14.37213,353.0577,358.5786,-5.844864,-11.23649,48.0886,0.9980469
1748035376848,53,Right,0.009470917,1.174449,0.008502334,-0.1170867,-0.2482187,0.9616019,14.37213,353.0577,358.5786,-5.844864,-11.23649,48.0886,0.9980469
1748035376862,54,Right,0.009543676,1.174488,0.008470442,-0.1154604,-0.2476705,0.9619398,14.33971,353.1556,358.608,-5.763477,-11.20904,48.10546,0.9980469
1748035376862,54,Right,0.009543676,1.174488,0.008470442,-0.1154604,-0.2476705,0.9619398,14.33971,353.1556,358.608,-5.763477,-11.20904,48.10546,0.9980469
1748035376862,54,Right,0.009543676,1.174488,0.008470442,-0.1154604,-0.2476705,0.9619398,14.33971,353.1556,358.608,-5.763477,-11.20904,48.10546,0.9980469
1748035376876,55,Right,0.009600258,1.174498,0.008444684,-0.115431,-0.2474639,0.9619965,14.32749,353.1577,358.6136,-5.761952,-11.1987,48.10827,0.9980469
1748035376877,55,Right,0.009600258,1.174498,0.008444684,-0.115431,-0.2474639,0.9619965,14.32749,353.1577,358.6136,-5.761952,-11.1987,48.10827,0.9980469
1748035376891,56,Right,0.009650197,1.174476,0.008425767,-0.1141915,-0.2512511,0.9611624,14.55155,353.2247,358.6254,-5.699924,-11.38808,48.06655,0.9980469
1748035376891,56,Right,0.009650197,1.174476,0.008425767,-0.1141915,-0.2512511,0.9611624,14.55155,353.2247,358.6254,-5.699924,-11.38808,48.06655,0.9980469
1748035376891,56,Right,0.009650197,1.174476,0.008425767,-0.1141915,-0.2512511,0.9611624,14.55155,353.2247,358.6254,-5.699924,-11.38808,48.06655,0.9980469
1748035376905,57,Right,0.009698745,1.174438,0.008407004,-0.1140859,-0.2511087,0.9612122,14.54313,353.2313,358.6219,-5.694595,-11.381,48.06902,0.9980469
1748035376906,57,Right,0.009698745,1.174438,0.008407004,-0.1140859,-0.2511087,0.9612122,14.54313,353.2313,358.6219,-5.694595,-11.381,48.06902,0.9980469
1748035376906,57,Right,0.009698745,1.174438,0.008407004,-0.1140859,-0.2511087,0.9612122,14.54313,353.2313,358.6219,-5.694595,-11.381,48.06902,0.9980469
1748035376920,58,Right,0.009757183,1.174412,0.008379792,-0.1140205,-0.2510192,0.9612433,14.53783,353.2353,358.6122,-5.691269,-11.37655,48.07055,0.9980469
